State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
New Mexico,2019,201907,Remote patient monitoring,All, 30 ,0,
New Mexico,2019,201907,Store and forward,All, 20 ,0,
New Mexico,2019,201908,Live audio/video,All," 3,092 ",3.7,
New Mexico,2019,201908,Other telehealth,All, 15 ,0,
New Mexico,2019,201908,Remote patient monitoring,All, 47 ,0,
New Mexico,2019,201908,Store and forward,All, 26 ,0,
New Mexico,2019,201909,Live audio/video,All," 2,944 ",3.5,Unusable
New Mexico,2019,201909,Other telehealth,All, 12 ,0,Unusable
New Mexico,2019,201909,Remote patient monitoring,All, 48 ,0,Unusable
New Mexico,2019,201909,Store and forward,All, 18 ,0,Unusable
New Mexico,2019,201910,Live audio/video,All," 3,855 ",4.6,
New Mexico,2019,201910,Other telehealth,All, 12 ,0,
New Mexico,2019,201910,Remote patient monitoring,All, 42 ,0,
New Mexico,2019,201910,Store and forward,All, 22 ,0,
New Mexico,2019,201911,Live audio/video,All," 3,440 ",4.1,
New Mexico,2019,201911,Other telehealth,All, 11 ,0,
New Mexico,2019,201911,Remote patient monitoring,All, 55 ,0,
New Mexico,2019,201911,Store and forward,All, 11 ,0,
New Mexico,2019,201912,Live audio/video,All," 3,255 ",3.9,
New Mexico,2019,201912,Other telehealth,All, 15 ,0,
New Mexico,2019,201912,Remote patient monitoring,All, 57 ,0,
New Mexico,2019,201912,Store and forward,All, 29 ,0,
New Mexico,2020,202001,Live audio/video,All," 4,157 ",5.0,
New Mexico,2020,202001,Other telehealth,All, 111 ,0,
New Mexico,2020,202001,Remote patient monitoring,All, 69 ,0,
New Mexico,2020,202001,Store and forward,All, 25 ,0,
New Mexico,2020,202002,Live audio/video,All," 4,098 ",4.9,
New Mexico,2020,202002,Other telehealth,All, 102 ,0,
New Mexico,2020,202002,Remote patient monitoring,All, 63 ,0,
New Mexico,2020,202002,Store and forward,All, 13 ,0,
New Mexico,2020,202003,Live audio/video,All," 36,376 ",43.4,
New Mexico,2020,202003,Other telehealth,All, 824 ,1.0,
New Mexico,2020,202003,Remote patient monitoring,All, 61 ,0,
New Mexico,2020,202003,Store and forward,All, 268 ,0,
New Mexico,2020,202004,Live audio/video,All," 132,211 ",155.7,
New Mexico,2020,202004,Other telehealth,All," 2,182 ",2.6,
New Mexico,2020,202004,Remote patient monitoring,All, 73 ,0,
New Mexico,2020,202004,Store and forward,All, 510 ,0.6,
New Mexico,2020,202005,Live audio/video,All," 116,933 ",136.1,
New Mexico,2020,202005,Other telehealth,All, 849 ,1.0,
New Mexico,2020,202005,Remote patient monitoring,All, 44 ,0,
New Mexico,2020,202005,Store and forward,All, 601 ,0.7,
New Mexico,2020,202006,Live audio/video,All," 107,504 ",124.1,
New Mexico,2020,202006,Other telehealth,All, 485 ,0.6,
New Mexico,2020,202006,Remote patient monitoring,All, 40 ,0,
New Mexico,2020,202006,Store and forward,All, 904 ,1.0,
New Mexico,2020,202007,Live audio/video,All," 106,031 ",121.2,
New Mexico,2020,202007,Other telehealth,All, 361 ,0,
New Mexico,2020,202007,Remote patient monitoring,All, 41 ,0,
New Mexico,2020,202007,Store and forward,All, 887 ,1.0,
New Mexico,2020,202008,Live audio/video,All," 106,901 ",121.0,
New Mexico,2020,202008,Other telehealth,All, 228 ,0,
New Mexico,2020,202008,Remote patient monitoring,All, 40 ,0,
New Mexico,2020,202008,Store and forward,All, 774 ,0.9,
New Mexico,2020,202009,Live audio/video,All," 115,370 ",129.7,
New Mexico,2020,202009,Other telehealth,All, 182 ,0,
New Mexico,2020,202009,Remote patient monitoring,All, 32 ,0,
New Mexico,2020,202009,Store and forward,All, 829 ,0.9,
New Mexico,2020,202010,Live audio/video,All," 125,156 ",139.7,
New Mexico,2020,202010,Other telehealth,All, 283 ,0,
New Mexico,2020,202010,Remote patient monitoring,All, 41 ,0,
New Mexico,2020,202010,Store and forward,All, 768 ,0.9,
New Mexico,2020,202011,Live audio/video,All," 130,891 ",144.8,
New Mexico,2020,202011,Other telehealth,All, 298 ,0,
New Mexico,2020,202011,Remote patient monitoring,All, 34 ,0,
New Mexico,2020,202011,Store and forward,All, 735 ,0.8,
New Mexico,2020,202012,Live audio/video,All," 142,965 ",156.8,
New Mexico,2020,202012,Other telehealth,All, 191 ,0,
New Mexico,2020,202012,Remote patient monitoring,All, 39 ,0,
New Mexico,2020,202012,Store and forward,All, 819 ,0.9,
New Mexico,2021,202101,Live audio/video,All," 143,661 ",156.7,
New Mexico,2021,202101,Other telehealth,All, 150 ,0,
New Mexico,2021,202101,Remote patient monitoring,All, 52 ,0,
New Mexico,2021,202101,Store and forward,All, 963 ,1.1,
New Mexico,2021,202102,Live audio/video,All," 136,612 ",148.3,
New Mexico,2021,202102,Other telehealth,All, 99 ,0,
New Mexico,2021,202102,Remote patient monitoring,All, 80 ,0,
New Mexico,2021,202102,Store and forward,All," 1,026 ",1.1,
New Mexico,2021,202103,Live audio/video,All," 140,136 ",151.4,
New Mexico,2021,202103,Other telehealth,All, 155 ,0,
New Mexico,2021,202103,Remote patient monitoring,All, 90 ,0,
New Mexico,2021,202103,Store and forward,All," 1,202 ",1.3,
New Mexico,2021,202104,Live audio/video,All," 120,511 ",129.7,
New Mexico,2021,202104,Other telehealth,All, 172 ,0,
New Mexico,2021,202104,Remote patient monitoring,All, 65 ,0,
New Mexico,2021,202104,Store and forward,All," 1,054 ",1.1,
New Mexico,2021,202105,Live audio/video,All," 102,975 ",110.5,
New Mexico,2021,202105,Other telehealth,All, 105 ,0,
New Mexico,2021,202105,Remote patient monitoring,All, 60 ,0,
New Mexico,2021,202105,Store and forward,All, 906 ,1.0,
New Mexico,2021,202106,Live audio/video,All," 92,816 ",99.2,
New Mexico,2021,202106,Other telehealth,All, 91 ,0,
New Mexico,2021,202106,Remote patient monitoring,All, 105 ,0,
New Mexico,2021,202106,Store and forward,All, 898 ,1.0,
New Mexico,2021,202107,Live audio/video,All," 80,501 ",85.6,
New Mexico,2021,202107,Other telehealth,All, 62 ,0,
New Mexico,2021,202107,Remote patient monitoring,All, 78 ,0,
New Mexico,2021,202107,Store and forward,All, 809 ,0.9,
New Mexico,2021,202108,Live audio/video,All," 88,600 ",93.7,
New Mexico,2021,202108,Other telehealth,All, 139 ,0,
New Mexico,2021,202108,Remote patient monitoring,All, 69 ,0,
New Mexico,2021,202108,Store and forward,All, 842 ,0.9,
New Mexico,2021,202109,Live audio/video,All," 88,993 ",93.7,
New Mexico,2021,202109,Other telehealth,All, 113 ,0,
New Mexico,2021,202109,Remote patient monitoring,All, 56 ,0,
New Mexico,2021,202109,Store and forward,All, 754 ,0.8,
New Mexico,2021,202110,Live audio/video,All," 84,734 ",88.8,
New Mexico,2021,202110,Other telehealth,All, 101 ,0,
New Mexico,2021,202110,Remote patient monitoring,All, 81 ,0,
New Mexico,2021,202110,Store and forward,All, 719 ,0.8,
New Mexico,2021,202111,Live audio/video,All," 85,448 ",89.2,
New Mexico,2021,202111,Other telehealth,All, 117 ,0,
New Mexico,2021,202111,Remote patient monitoring,All, 151 ,0,
New Mexico,2021,202111,Store and forward,All, 693 ,0.7,
New Mexico,2021,202112,Live audio/video,All," 83,300 ",86.7,
New Mexico,2021,202112,Other telehealth,All, 135 ,0,
New Mexico,2021,202112,Remote patient monitoring,All, 88 ,0,
New Mexico,2021,202112,Store and forward,All, 724 ,0.8,
New Mexico,2022,202201,Live audio/video,All," 101,404 ",105.1,
New Mexico,2022,202201,Other telehealth,All, 140 ,0,
New Mexico,2022,202201,Remote patient monitoring,All, 114 ,0,
New Mexico,2022,202201,Store and forward,All, 893 ,0.9,
New Mexico,2022,202202,Live audio/video,All," 88,679 ",91.6,
New Mexico,2022,202202,Other telehealth,All, 121 ,0,
New Mexico,2022,202202,Remote patient monitoring,All, 93 ,0,
New Mexico,2022,202202,Store and forward,All, 892 ,0.9,
New Mexico,2022,202203,Live audio/video,All," 90,943 ",93.7,
New Mexico,2022,202203,Other telehealth,All, 189 ,0,
New Mexico,2022,202203,Remote patient monitoring,All, 123 ,0,
New Mexico,2022,202203,Store and forward,All, 986 ,1.0,
New Mexico,2022,202204,Live audio/video,All," 78,196 ",80.4,
New Mexico,2022,202204,Other telehealth,All, 138 ,0,
New Mexico,2022,202204,Remote patient monitoring,All, 104 ,0,
New Mexico,2022,202204,Store and forward,All, 893 ,0.9,
New Mexico,2022,202205,Live audio/video,All," 77,329 ",79.2,
New Mexico,2022,202205,Other telehealth,All, 165 ,0,
New Mexico,2022,202205,Remote patient monitoring,All, 111 ,0,
New Mexico,2022,202205,Store and forward,All, 832 ,0.9,
New Mexico,2022,202206,Live audio/video,All," 73,053 ",74.7,
New Mexico,2022,202206,Other telehealth,All, 125 ,0,
New Mexico,2022,202206,Remote patient monitoring,All, 122 ,0,
New Mexico,2022,202206,Store and forward,All, 681 ,0.7,
New Mexico,2022,202207,Live audio/video,All," 65,558 ",66.7,
New Mexico,2022,202207,Other telehealth,All, 96 ,0,
New Mexico,2022,202207,Remote patient monitoring,All, 118 ,0,
New Mexico,2022,202207,Store and forward,All, 660 ,0.7,
New Mexico,2022,202208,Live audio/video,All," 79,000 ",80.2,
New Mexico,2022,202208,Other telehealth,All, 108 ,0,
New Mexico,2022,202208,Remote patient monitoring,All, 129 ,0,
New Mexico,2022,202208,Store and forward,All, 654 ,0.7,
New Mexico,2022,202209,Live audio/video,All," 71,620 ",72.6,
New Mexico,2022,202209,Other telehealth,All, 106 ,0,
New Mexico,2022,202209,Remote patient monitoring,All, 149 ,0,
New Mexico,2022,202209,Store and forward,All, 572 ,0.6,
New Mexico,2022,202210,Live audio/video,All," 70,134 ",71.0,
New Mexico,2022,202210,Other telehealth,All, 107 ,0,
New Mexico,2022,202210,Remote patient monitoring,All, 177 ,0,
New Mexico,2022,202210,Store and forward,All, 548 ,0.6,
New Mexico,2022,202211,Live audio/video,All," 73,168 ",73.9,
New Mexico,2022,202211,Other telehealth,All, 131 ,0,
New Mexico,2022,202211,Remote patient monitoring,All, 175 ,0,
New Mexico,2022,202211,Store and forward,All, 608 ,0.6,
New Mexico,2022,202212,Live audio/video,All," 68,811 ",69.4,
New Mexico,2022,202212,Other telehealth,All, 107 ,0,
New Mexico,2022,202212,Remote patient monitoring,All, 233 ,0,
New Mexico,2022,202212,Store and forward,All, 546 ,0.6,
New York,2018,201801,Live audio/video,All," 1,149 ",0,
New York,2018,201801,Other telehealth,All, 22 ,0,
New York,2018,201801,Remote patient monitoring,All, 298 ,0,
New York,2018,201801,Store and forward,All, 45 ,0,
New York,2018,201802,Live audio/video,All," 1,080 ",0,
New York,2018,201802,Other telehealth,All, 30 ,0,
New York,2018,201802,Remote patient monitoring,All, 227 ,0,
New York,2018,201802,Store and forward,All, 55 ,0,
New York,2018,201803,Live audio/video,All," 1,216 ",0,
New York,2018,201803,Other telehealth,All, 34 ,0,
New York,2018,201803,Remote patient monitoring,All, 283 ,0,
New York,2018,201803,Store and forward,All, 27 ,0,
New York,2018,201804,Live audio/video,All," 1,205 ",0,
New York,2018,201804,Other telehealth,All, 34 ,0,
New York,2018,201804,Remote patient monitoring,All, 208 ,0,
New York,2018,201804,Store and forward,All, 23 ,0,
New York,2018,201805,Live audio/video,All," 1,352 ",0,
New York,2018,201805,Other telehealth,All, 29 ,0,
New York,2018,201805,Remote patient monitoring,All, 220 ,0,
New York,2018,201805,Store and forward,All, 52 ,0,
New York,2018,201806,Live audio/video,All," 1,182 ",0,
New York,2018,201806,Other telehealth,All, 30 ,0,
New York,2018,201806,Remote patient monitoring,All, 202 ,0,
New York,2018,201806,Store and forward,All, 88 ,0,
New York,2018,201807,Live audio/video,All," 1,196 ",0,
New York,2018,201807,Other telehealth,All, 49 ,0,
New York,2018,201807,Remote patient monitoring,All, 172 ,0,
New York,2018,201807,Store and forward,All, 43 ,0,
New York,2018,201808,Live audio/video,All," 1,312 ",0,
New York,2018,201808,Other telehealth,All, 43 ,0,
New York,2018,201808,Remote patient monitoring,All, 115 ,0,
New York,2018,201808,Store and forward,All, 37 ,0,
New York,2018,201809,Live audio/video,All," 1,400 ",0,
New York,2018,201809,Other telehealth,All, 37 ,0,
New York,2018,201809,Remote patient monitoring,All, 153 ,0,
New York,2018,201809,Store and forward,All, 107 ,0,
New York,2018,201810,Live audio/video,All," 1,738 ",0,
New York,2018,201810,Other telehealth,All, 44 ,0,
New York,2018,201810,Remote patient monitoring,All, 263 ,0,
New York,2018,201810,Store and forward,All, 130 ,0,
New York,2018,201811,Live audio/video,All," 1,546 ",0,
New York,2018,201811,Other telehealth,All, 42 ,0,
New York,2018,201811,Remote patient monitoring,All, 202 ,0,
New York,2018,201811,Store and forward,All, 101 ,0,
New York,2018,201812,Live audio/video,All," 1,615 ",0,
New York,2018,201812,Other telehealth,All, 27 ,0,
New York,2018,201812,Remote patient monitoring,All, 115 ,0,
New York,2018,201812,Store and forward,All, 65 ,0,
New York,2019,201901,Live audio/video,All," 1,955 ",0,
New York,2019,201901,Other telehealth,All, 103 ,0,
New York,2019,201901,Remote patient monitoring,All, 476 ,0,
New York,2019,201901,Store and forward,All, 84 ,0,
New York,2019,201902,Live audio/video,All," 1,826 ",0,
New York,2019,201902,Other telehealth,All, 123 ,0,
New York,2019,201902,Remote patient monitoring,All, 384 ,0,
New York,2019,201902,Store and forward,All, 68 ,0,
New York,2019,201903,Live audio/video,All," 2,148 ",0,
New York,2019,201903,Other telehealth,All, 122 ,0,
New York,2019,201903,Remote patient monitoring,All, 471 ,0,
New York,2019,201903,Store and forward,All, 57 ,0,
New York,2019,201904,Live audio/video,All," 2,248 ",0,
New York,2019,201904,Other telehealth,All, 117 ,0,
New York,2019,201904,Remote patient monitoring,All, 522 ,0,
New York,2019,201904,Store and forward,All, 61 ,0,
New York,2019,201905,Live audio/video,All," 2,443 ",0,
New York,2019,201905,Other telehealth,All, 118 ,0,
New York,2019,201905,Remote patient monitoring,All, 592 ,0,
New York,2019,201905,Store and forward,All, 73 ,0,
New York,2019,201906,Live audio/video,All," 2,054 ",0,
New York,2019,201906,Other telehealth,All, 91 ,0,
New York,2019,201906,Remote patient monitoring,All, 399 ,0,
New York,2019,201906,Store and forward,All, 58 ,0,
New York,2019,201907,Live audio/video,All," 2,461 ",0,
New York,2019,201907,Other telehealth,All, 101 ,0,
New York,2019,201907,Remote patient monitoring,All, 455 ,0,
New York,2019,201907,Store and forward,All, 44 ,0,
New York,2019,201908,Live audio/video,All," 2,334 ",0,
New York,2019,201908,Other telehealth,All, 138 ,0,
New York,2019,201908,Remote patient monitoring,All, 463 ,0,
New York,2019,201908,Store and forward,All, 47 ,0,
New York,2019,201909,Live audio/video,All," 2,489 ",0,
New York,2019,201909,Other telehealth,All, 116 ,0,
New York,2019,201909,Remote patient monitoring,All, 587 ,0,
New York,2019,201909,Store and forward,All, 76 ,0,
New York,2019,201910,Live audio/video,All," 2,859 ",0,
New York,2019,201910,Other telehealth,All, 155 ,0,
New York,2019,201910,Remote patient monitoring,All, 571 ,0,
New York,2019,201910,Store and forward,All, 99 ,0,
New York,2019,201911,Live audio/video,All," 2,725 ",0,
New York,2019,201911,Other telehealth,All, 126 ,0,
New York,2019,201911,Remote patient monitoring,All, 602 ,0,
New York,2019,201911,Store and forward,All, 75 ,0,
New York,2019,201912,Live audio/video,All," 3,068 ",0.5,
New York,2019,201912,Other telehealth,All, 137 ,0,
New York,2019,201912,Remote patient monitoring,All, 702 ,0,
New York,2019,201912,Store and forward,All, 110 ,0,
New York,2020,202001,Live audio/video,All," 4,405 ",0.7,
New York,2020,202001,Other telehealth,All, 290 ,0,
New York,2020,202001,Remote patient monitoring,All, 982 ,0,
New York,2020,202001,Store and forward,All, 97 ,0,
New York,2020,202002,Live audio/video,All," 4,673 ",0.7,
New York,2020,202002,Other telehealth,All, 211 ,0,
New York,2020,202002,Remote patient monitoring,All, 948 ,0,
New York,2020,202002,Store and forward,All, 91 ,0,
New York,2020,202003,Live audio/video,All," 231,646 ",35.6,
New York,2020,202003,Other telehealth,All," 2,542 ",0,
New York,2020,202003,Remote patient monitoring,All," 1,008 ",0,
New York,2020,202003,Store and forward,All," 4,765 ",0.7,
New York,2020,202004,Live audio/video,All," 789,668 ",119.3,
New York,2020,202004,Other telehealth,All," 6,011 ",0.9,
New York,2020,202004,Remote patient monitoring,All," 1,291 ",0,
New York,2020,202004,Store and forward,All," 11,168 ",1.7,
New York,2020,202005,Live audio/video,All," 745,394 ",111.2,
New York,2020,202005,Other telehealth,All," 3,158 ",0.5,
New York,2020,202005,Remote patient monitoring,All," 1,392 ",0,
New York,2020,202005,Store and forward,All," 9,555 ",1.4,
New York,2020,202006,Live audio/video,All," 604,274 ",89.0,
New York,2020,202006,Other telehealth,All," 1,903 ",0,
New York,2020,202006,Remote patient monitoring,All," 1,260 ",0,
New York,2020,202006,Store and forward,All," 8,357 ",1.2,
New York,2020,202007,Live audio/video,All," 500,361 ",72.8,
New York,2020,202007,Other telehealth,All," 1,436 ",0,
New York,2020,202007,Remote patient monitoring,All," 1,232 ",0,
New York,2020,202007,Store and forward,All," 6,589 ",1.0,
New York,2020,202008,Live audio/video,All," 437,399 ",63.0,
New York,2020,202008,Other telehealth,All," 1,085 ",0,
New York,2020,202008,Remote patient monitoring,All," 1,303 ",0,
New York,2020,202008,Store and forward,All," 5,455 ",0.8,
New York,2020,202009,Live audio/video,All," 423,817 ",60.5,
New York,2020,202009,Other telehealth,All," 1,021 ",0,
New York,2020,202009,Remote patient monitoring,All," 1,336 ",0,
New York,2020,202009,Store and forward,All," 5,449 ",0.8,
New York,2020,202010,Live audio/video,All," 440,889 ",62.4,
New York,2020,202010,Other telehealth,All," 1,007 ",0,
New York,2020,202010,Remote patient monitoring,All," 1,654 ",0,
New York,2020,202010,Store and forward,All," 5,658 ",0.8,
New York,2020,202011,Live audio/video,All," 437,951 ",61.4,
New York,2020,202011,Other telehealth,All," 1,010 ",0,
New York,2020,202011,Remote patient monitoring,All," 1,915 ",0,
New York,2020,202011,Store and forward,All," 6,389 ",0.9,
New York,2020,202012,Live audio/video,All," 533,983 ",74.0,
New York,2020,202012,Other telehealth,All," 1,340 ",0,
New York,2020,202012,Remote patient monitoring,All," 2,237 ",0,
New York,2020,202012,Store and forward,All," 8,264 ",1.1,
New York,2021,202101,Live audio/video,All," 549,613 ",75.5,
New York,2021,202101,Other telehealth,All," 1,480 ",0,
New York,2021,202101,Remote patient monitoring,All," 2,510 ",0,
New York,2021,202101,Store and forward,All," 8,155 ",1.1,
New York,2021,202102,Live audio/video,All," 507,912 ",69.6,
